persona_id,persona,comparison_number,choice,choice_type,explanation,individual1_id,individual1_sex,individual1_age,individual1_race,individual1_juv_fel,individual1_juv_misd,individual1_juv_other,individual1_priors,individual1_charge,individual2_id,individual2_sex,individual2_age,individual2_race,individual2_juv_fel,individual2_juv_misd,individual2_juv_other,individual2_priors,individual2_charge,timestamp
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",1,Ok to treat differently,different,,8488,Male,37,African-American,0,0,0,8,M,1518,Male,24,Hispanic,0,0,0,1,F,2025-03-07 03:49:13
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",2,"Ok to treat differently, or no opinion",different,,522,Male,37,Caucasian,0,0,0,0,F,3067,Male,26,African-American,0,1,0,13,M,2025-03-07 03:49:14
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",3,Ok to treat differently,different,,7912,Male,21,Caucasian,0,0,0,0,F,5158,Male,49,African-American,0,0,0,1,M,2025-03-07 03:49:14
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",4,"Ok to treat differently, or no opinion",different,,6045,Male,39,Caucasian,0,0,0,2,M,7928,Male,37,Caucasian,0,0,0,0,F,2025-03-07 03:49:14
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",5,Should be treated equally,equal,,5434,Male,50,African-American,0,0,0,2,M,10559,Male,27,African-American,0,0,0,4,M,2025-03-07 03:49:15
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",6,Should be treated equally,equal,,9823,Male,53,African-American,0,0,0,20,F,10999,Male,57,Other,0,0,0,0,F,2025-03-07 03:49:15
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",7,"Ok to treat differently, or no opinion",different,,6931,Male,31,African-American,0,0,0,0,M,93,Male,22,African-American,0,0,1,1,F,2025-03-07 03:49:15
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",8,"Ok to treat differently, or no opinion",different,,5451,Female,31,Caucasian,0,0,0,2,F,9690,Female,26,African-American,0,0,0,0,M,2025-03-07 03:49:16
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",9,Should be treated equally,equal,,2876,Female,23,African-American,0,0,0,4,M,2656,Male,58,Caucasian,0,0,0,1,F,2025-03-07 03:49:16
500,"age: 17
sex: Male
race: White alone
ancestry: European
household language: Other Indo-European languages
education: Grade 11
employment status: Not in labor force
class of worker: Student
industry category: Education
occupation category: Student
detailed job description: Attends high school and studies for exams
income: 40900.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Kentucky/KY
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: No health insurance coverage
big five scores: Openness: Average, Conscientiousness: Extremely Low, Extraversion: Average, Agreeableness: Average, Neuroticism: High
defining quirks: Enjoys building model airplanes
mannerisms: Tends to speak quickly when excited
personal time: Spends free time building model airplanes or studying
lifestyle: Studious and introverted
ideology: Developing
political views: Undecided
religion: Protestant
",10,"Ok to treat differently, or no opinion",different,,10831,Female,27,Caucasian,0,0,0,0,M,4248,Male,33,Hispanic,0,0,0,8,F,2025-03-07 03:49:17
